document,index,form,posTag,nerLabel,head,depLabel
165,39,dân_chủ,A,O,38,nmod
165,40,tự_do,A,O,39,amod
165,41,"""",CH,O,15,punct
165,42,.,CH,O,15,punct
165,1,\,I,O,13,dep
165,2,\,CH,O,13,punct
165,3,"""",CH,O,4,punct
165,4,Phiên_bản,N,O,13,sub
165,5,tối_ưu,A,O,4,nmod
165,6,của,E,O,4,nmod
165,7,một,M,O,8,det
165,8,cuộc,N,O,6,pob
165,9,đối_thoại,V,O,8,nmod
165,10,về,E,O,8,nmod
165,11,Trung_Quốc,Np,B-LOC,10,pob
165,12,sẽ,R,O,13,adv
165,13,là,V,O,0,root
165,14,một,M,O,15,det
165,15,phiên_bản,N,O,13,dob
165,16,có,V,O,15,nmod
165,17,sự,N,O,16,dob
165,18,tham_gia,V,O,17,nmod
165,19,đầy_đủ,A,O,17,nmod
165,20,của,E,O,17,nmod
165,21,Uỷ_ban,N,B-ORG,20,pob
165,22,châu_Âu,Np,I-ORG,21,nmod
165,23,",",CH,O,13,punct
165,24,bao_gồm,V,O,13,vmod
165,25,văn_phòng,N,O,24,dob
165,26,thương_mại,N,O,25,nmod
165,27,",",CH,O,25,punct
165,28,chính_sách,N,O,25,nmod
165,29,đối_ngoại,V,O,28,nmod
165,30,",",CH,O,25,punct
165,31,chính_sách,N,O,25,nmod
165,32,công_nghiệp,N,O,31,nmod
165,33,và,Cc,O,25,coord
165,34,các,L,O,35,det
165,35,vấn_đề,N,O,33,conj
165,36,kỹ_thuật_số,N,O,35,nmod
165,37,",",CH,O,13,punct
165,38,"""",CH,O,39,punct
165,39,ông,Nc,O,41,sub
165,40,Small,Np,B-PER,39,nmod
165,41,nói,V,O,13,dep
165,42,.,CH,O,13,punct
165,1,\,CH,O,7,punct
165,2,\,CH,O,7,punct
165,3,Đề_xuất,N,O,7,sub
165,4,của,E,O,3,nmod
165,5,ông,Nc,O,4,pob
165,6,Borrell,Np,B-PER,5,nmod
165,7,là,V,O,0,root
165,8,một,M,O,9,det
165,9,bất_ngờ,A,O,7,vmod
165,10,đối_với,E,O,7,vmod
165,11,một_số,L,O,12,det
165,12,nhà,N,O,10,pob
165,13,quan_sát,V,O,12,nmod
165,14,ngoại_giao,N,O,13,dob
165,15,",",CH,O,7,punct
165,16,vì,E,O,7,prp
165,17,bài,N,O,23,sub
165,18,đăng,V,O,17,nmod
165,19,trên,E,O,17,loc
165,20,blog,N,O,19,pob
165,21,của,E,O,20,nmod
165,22,ông,N,O,21,pob
165,23,vào,V,O,16,dep
165,24,Chủ_Nhật,Np,B-LOC,23,loc
165,25,dường_như,R,O,26,adv
165,26,cho,V,O,16,dep
165,27,thấy,V,O,26,vmod
165,28,rằng,C,O,32,dep
165,29,EU,Ny,B-ORG,32,sub
165,30,sẽ,R,O,32,adv
165,31,không,R,O,32,adv
165,32,hình_thành,V,O,27,vmod
165,33,một,M,O,34,det
165,34,liên_minh,N,O,32,dob
165,35,xuyên,V,O,34,nmod
165,36,Đại_Tây_Dương,Np,B-LOC,35,dob
165,37,với,E,O,34,nmod
165,38,Mỹ,Np,B-LOC,37,pob
165,39,về,E,O,34,nmod
165,40,vấn_đề,N,O,39,pob
165,41,Trung_Quốc,Np,B-LOC,40,nmod
165,42,.,CH,O,7,punct
165,1,"""",CH,O,3,punct
165,2,Chúng_ta,P,O,3,sub
165,3,là,V,O,0,root
165,4,người,Nc,B-MISC,3,vmod
165,5,châu_Âu,Np,I-MISC,4,nmod
165,6,phải,V,O,4,nmod
165,7,làm,V,O,6,vmod
165,8,điều,N,O,7,dob
165,9,đó,P,O,8,det
165,10,',CH,O,3,punct
165,11,theo,V,O,3,vmod
165,12,cách,N,O,11,pob
165,13,của,E,O,12,nmod
165,14,chúng_ta,P,O,13,pob
165,15,",",CH,O,3,punct
165,16,với,E,O,11,vmod
165,17,tất_cả,P,O,19,det
165,18,những,L,O,19,det
165,19,thách_thức,N,O,16,pob
165,20,mà,C,O,23,dep
165,21,việc,N,O,23,sub
165,22,này,P,O,21,det
165,23,mang,V,O,19,nmod
165,24,lại,R,O,23,adv
165,25,.,CH,O,3,punct
165,26,"""",CH,O,3,punct
165,27,\,CH,O,3,punct
165,28,\,CH,O,3,punct
165,29,Bà,Nc,O,46,sub
165,30,Bonnie_Glaser,Np,B-PER,29,nmod
165,31,",",CH,O,29,punct
165,32,cố_vấn,N,O,29,nmod
165,33,cao_cấp,A,O,32,nmod
165,34,về,E,O,32,nmod
165,35,châu_Á,Np,B-LOC,34,pob
165,36,tại,E,O,32,loc
165,37,Trung_tâm,N,O,36,pob
165,38,chiến_lược,N,O,37,nmod
165,39,và,Cc,O,37,coord
165,40,quốc_tế,N,O,39,conj
165,41,có,V,O,37,nmod
165,42,trụ_sở,N,O,41,dob
165,43,tại,E,O,42,loc
165,44,Washington,Np,B-LOC,43,pob
165,45,",",CH,O,29,punct
165,46,cho,V,O,3,dep
165,47,biết,V,O,46,vmod
165,48,",",CH,O,46,punct
165,49,EU,Ny,B-ORG,53,sub
165,50,"""",CH,O,53,punct
165,51,chắc_chắn,A,O,53,dep
165,52,đã,R,O,53,adv
165,53,gửi,V,O,46,vmod
165,54,tín_hiệu,N,O,53,dob
165,55,đầy,A,O,54,nmod
165,56,mâu_thuẫn,V,O,54,nmod
165,57,về,E,O,56,vmod
165,58,việc,N,O,57,pob
165,59,họ,P,O,60,sub
165,60,có,V,O,58,nmod
165,61,muốn,V,O,60,vmod
165,62,hợp_tác,V,O,61,vmod
165,63,với,E,O,62,vmod
165,64,Mỹ,Np,B-LOC,63,pob
165,65,hay,C,O,61,coord
165,66,không,R,O,67,adv
165,67,để,V,O,65,conj
165,68,đối_phó,V,O,67,vmod
165,69,hiệu_quả,N,O,68,dob
165,70,hơn,A,O,73,nmod
165,71,với,E,O,68,vmod
165,72,các,L,O,73,det
165,73,thách_thức,N,O,71,pob
165,74,của,E,O,73,nmod
165,75,Trung_Quốc,Np,B-LOC,74,pob
165,76,",",CH,O,3,punct
165,77,hay,C,O,3,coord
165,78,đi,V,O,77,conj
165,79,theo,V,O,78,vmod
165,80,con,Nc,O,79,pob
165,81,đường,N,O,80,nmod
165,82,riêng,A,O,80,nmod
165,83,của,E,O,80,nmod
165,84,họ,P,O,83,pob
165,85,"""",CH,O,3,punct
165,86,.,CH,O,3,punct
165,1,\,CH,O,6,punct
165,2,\,CH,O,7,punct
165,3,Ông,Nc,O,7,sub
165,4,Borrell,Np,B-PER,3,nmod
165,5,đã,R,O,7,adv
165,6,không,R,O,7,adv
165,7,nói,V,O,0,root
165,8,chi_tiết,A,O,7,vmod
165,9,về,E,O,7,vmod
165,10,kết_quả,N,O,9,pob
165,11,mong_đợi,V,O,10,nmod
165,12,của,E,O,10,nmod
165,13,một,M,O,14,det
165,14,cuộc,N,O,12,pob
165,15,đối_thoại,V,O,14,nmod
165,16,song_phương,A,O,14,nmod
165,17,với,E,O,14,nmod
165,18,Mỹ,Np,B-LOC,17,pob
165,19,",",CH,O,23,punct
165,20,nhưng,C,O,16,coord
165,21,bà,Nc,O,23,sub
165,22,Glaser,Np,B-PER,21,nmod
165,23,cho,V,O,20,conj
165,24,rằng,C,O,50,dep
165,25,"""",CH,O,26,punct
165,26,ít_nhất,A,O,23,vmod
165,27,",",CH,O,26,punct
165,28,nó,P,O,30,sub
165,29,có_thể,R,O,30,adv
165,30,cung_cấp,V,O,26,dep
165,31,một,M,O,32,det
165,32,kênh,N,O,30,dob
165,33,hữu_ích,A,O,32,nmod
165,34,để,E,O,32,prp
165,35,cập_nhật,V,O,34,vmod
165,36,tình_hình,N,O,35,dob
165,37,lẫn,V,O,36,nmod
165,38,nhau,N,O,37,vmod
165,39,và,Cc,O,35,coord
165,40,thảo_luận,V,O,39,conj
165,41,về,E,O,40,vmod
165,42,sự,N,O,41,pob
165,43,khác_biệt,A,O,42,nmod
165,44,",",CH,O,26,punct
165,45,và,Cc,O,23,coord
165,46,trong,E,O,45,conj
165,47,một_số,L,O,48,det
165,48,trường_hợp,N,O,46,pob
165,49,",",CH,O,26,punct
165,50,tạo,V,O,23,vmod
165,51,ra,V,O,50,vmod
165,52,một_cách,N,O,50,dob
165,53,tiếp_cận,V,O,52,nmod
165,54,chung,A,O,53,vmod
165,55,.,CH,O,26,punct
165,56,"""",CH,O,7,punct
165,57,\,CH,O,62,punct
165,58,\,CH,O,26,punct
165,59,Bà,Nc,O,62,sub
165,60,Glaser,Np,B-PER,59,nmod
165,61,cũng,R,O,62,adv
165,62,cho,V,O,26,dep
165,63,rằng,C,O,75,dep
165,64,một,M,O,65,det
165,65,cuộc,N,O,75,sub
165,66,thảo_luận,V,O,65,nmod
165,67,về,E,O,65,nmod
165,68,cách,N,O,67,pob
165,69,đối_phó,V,O,68,nmod
165,70,với,E,O,69,vmod
165,71,các,L,O,72,det
165,72,thông_tin,N,O,70,pob
165,73,bóp_méo,V,O,72,nmod
165,74,ngày_càng,X,O,75,x
165,75,tăng,V,O,62,vmod
165,76,từ,E,O,75,loc
165,77,Trung_Quốc,Np,B-LOC,76,pob
165,78,có_thể,R,O,79,adv
165,79,mang,V,O,75,vmod
165,80,lại,V,O,79,vmod
165,81,kết_quả,N,O,79,dob
165,82,",",CH,O,75,punct
165,83,trong,E,O,75,vmod
165,84,khi,N,O,83,pob
165,85,việc,N,O,104,sub
165,86,tìm,V,O,85,nmod
165,87,ra,R,O,86,adv
165,88,tiếng_nói,N,O,86,dob
165,89,chung,A,O,88,nmod
165,90,trong,E,O,86,loc
165,91,các,L,O,92,det
165,92,lĩnh_vực,N,O,90,pob
165,93,khác,A,O,92,nmod
165,94,như,C,O,92,coord
165,95,thương_mại,N,O,94,conj
165,96,và,Cc,O,95,coord
165,97,các,L,O,98,det
165,98,vấn_đề,N,O,96,conj
165,99,quanh,N,O,98,nmod
165,100,các,L,O,101,det
165,101,tổ_chức,N,O,98,nmod
165,102,đa_phương,A,O,101,nmod
165,103,có_thể,R,O,104,amod
165,104,khó_khăn,A,O,75,dep
165,105,hơn,A,O,104,amod
165,106,.,CH,O,104,punct
165,1,\,Nc,O,5,sub
165,2,\,Np,O,1,nmod
165,3,"""",CH,O,1,punct
165,4,Giúp_Đài_Loan,Np,B-PER,1,nmod
165,5,tăng_cường,V,O,0,root
165,6,tham_gia,V,O,5,vmod
165,7,với,E,O,6,vmod
165,8,quốc_tế,N,O,7,pob
165,9,có_thể,R,O,10,adv
165,10,là,V,O,5,vmod
165,11,một,M,O,12,det
165,12,chủ_đề,N,O,10,dob
165,13,thú_vị,A,O,12,nmod
165,14,để,E,O,12,prp
165,15,thảo_luận,V,O,14,vmod
165,16,và,Cc,O,15,coord
165,17,hợp_tác,V,O,16,conj
165,18,",",CH,O,5,punct
165,19,"""",CH,O,5,punct
165,20,bà,Nc,O,22,sub
165,21,Glaser,Np,B-PER,20,nmod
165,22,nói,V,O,5,vmod
165,23,",",CH,O,22,punct
165,24,mặc_dù,C,O,22,coord
165,25,việc,Nc,O,27,sub
165,26,Mỹ,Np,B-LOC,25,nmod
165,27,rút,V,O,24,conj
165,28,khỏi,V,O,27,vmod
165,29,WHO,Ny,B-ORG,27,loc
165,30,sẽ,R,O,31,adv
165,31,làm,V,O,24,conj
165,32,ảnh_hưởng,V,O,31,vmod
165,33,đến,E,O,32,vmod
165,34,các,L,O,35,det
165,35,nỗ_lực,N,O,33,pob
165,36,giúp,V,O,35,nmod
165,37,Đài_Loan,Np,B-LOC,36,dob
165,38,khôi_phục,V,O,31,vmod
165,39,vai_trò,N,O,38,dob
165,40,quan_sát_viên,N,O,39,nmod
165,41,của,E,O,39,nmod
165,42,mình,P,O,41,pob
165,43,.,CH,O,5,punct
165,1,\,CH,O,12,punct
165,2,\,CH,O,12,punct
165,3,Cuộc,N,O,12,sub
165,4,họp,V,O,3,nmod
165,5,hôm,N,O,3,nmod
165,6,thứ,N,O,5,nmod
165,7,Hai,M,O,6,det
165,8,với,E,O,3,nmod
165,9,ông,Nc,O,8,pob
165,10,Pompeo,Np,B-PER,9,nmod
165,11,cũng,R,O,12,adv
165,12,có,V,O,0,root
165,13,sự,N,O,12,dob
165,14,tham_dự,V,O,13,nmod
165,15,của,E,O,13,nmod
165,16,các,L,O,17,det
165,17,bộ_trưởng,N,O,15,pob
165,18,ngoại_giao,N,O,17,nmod
165,19,của,E,O,17,nmod
165,20,27,M,O,21,det
165,21,quốc_gia,N,O,19,pob
165,22,EU,Ny,B-ORG,21,nmod
165,23,.,CH,O,12,punct
165,1,\,M,O,4,det
165,2,\,CH,O,5,punct
165,3,Về,E,O,0,pmod
165,4,hội_nghị,N,O,3,pob
165,5,thượng_đỉnh,N,O,4,nmod
165,6,EU-Trung,Np,B-ORG,4,nmod
165,7,Quốc,Np,I-ORG,4,nmod
165,8,",",CH,O,11,punct
165,9,ông,Nc,O,11,sub
165,10,Borrell,Np,B-PER,9,nmod
165,11,nói,V,O,0,root
165,12,:,CH,O,11,punct
165,13,"""",CH,O,11,punct
165,14,Hiện,N,O,16,tmp
165,15,Chúng_tôi,P,O,16,sub
165,16,tiếp_tục,V,O,11,vmod
165,17,đàm_phán,V,O,16,vmod
165,18,để,E,O,17,prp
165,19,xem,V,O,18,vmod
165,20,liệu,V,O,19,vmod
165,21,chúng_tôi,P,O,23,sub
165,22,có_thể,R,O,23,adv
165,23,mang,V,O,16,vmod
165,24,đến,E,O,23,loc
165,25,hội_nghị,N,O,24,pob
165,26,thượng_đỉnh,N,O,25,nmod
165,27,này,P,O,25,det
165,28,tiến_triển,V,O,23,prp
165,29,gì,P,O,28,dob
165,30,không,R,O,28,adv
165,31,",",CH,O,11,punct
165,32,không,R,O,33,amod
165,33,dễ_dàng,A,O,11,vmod
165,34,để,E,O,33,prp
165,35,đạt,V,O,34,vmod
165,36,được,R,O,35,adv
165,37,một,M,O,38,det
165,38,thoả_thuận,N,O,35,dob
165,39,chung,A,O,38,nmod
165,40,…,CH,O,11,punct
165,1,\,CH,O,6,punct
165,2,\,CH,O,6,punct
165,3,Ngoại_trưởng,N,O,6,sub
165,4,Đức,Np,B-PER,3,nmod
165,5,Heiko_Maas,Np,I-PER,3,nmod
165,6,nói,V,O,0,root
165,7,rằng,C,O,9,dep
165,8,EU,Ny,B-ORG,9,sub
165,9,có,V,O,6,vmod
165,10,mối,N,O,9,dob
165,11,quan_tâm,V,O,10,nmod
165,12,tương_tự,A,O,11,vmod
165,13,như,C,O,10,nmod
165,14,Mỹ,Np,B-LOC,10,nmod
165,15,về,E,O,11,vmod
165,16,Trung_Quốc,Np,B-LOC,15,pob
165,17,trong,E,O,12,tmp
165,18,công_bằng,A,O,17,dep
165,19,về,E,O,18,amod
165,20,thương_mại,N,O,19,pob
165,21,và,Cc,O,9,coord
165,22,đầu_tư,V,O,21,conj
165,23,",",CH,O,9,punct
165,24,tuân_thủ,V,O,9,vmod
165,25,các,L,O,26,det
165,26,điều_ước,N,O,24,dob
165,27,và,Cc,O,26,coord
165,28,nghĩa_vụ,N,O,27,conj
165,29,quốc_tế,N,O,28,nmod
165,30,-,CH,O,9,punct
165,31,bao_gồm,V,O,9,vmod
165,32,vấn_đề,N,O,31,dob
165,33,Hong_Kong,Np,B-LOC,32,nmod
165,34,-,CH,O,6,punct
165,35,và,Cc,O,6,coord
165,36,sự,N,O,32,nmod
165,37,minh_bạch,A,O,36,nmod
165,38,trong,E,O,36,nmod
165,39,cuộc_chiến,N,O,38,pob
165,40,chống,V,O,39,nmod
165,41,Covid-19,N,O,40,vmod
165,42,.,CH,O,6,punct
167,1,Chính_thức,N,O,4,sub
167,2,PHÚC,Ny,B-PER,1,nmod
167,3,DU,Ny,I-PER,2,nmod
167,4,là,V,O,0,root
167,5,thành_viên,N,O,4,dob
167,6,mới,A,O,5,nmod
167,7,của,E,O,5,nmod
167,8,1989s,M,O,5,tmp
167,9,🌟,CH,O,4,punct
168,1,\,CH,O,5,punct
168,2,Các,L,O,3,det
168,3,bạn,N,O,5,sub
168,4,nữ,N,O,3,nmod
168,5,đáng,V,O,0,root
168,6,iu,V,O,5,vmod
168,7,của,E,O,5,vmod
168,8,tui,P,O,7,pob
168,9,ngoài,E,O,5,loc
168,10,những,L,O,11,det
168,11,chiếc,Nc,O,9,pob
168,12,váy,N,O,11,nmod
168,13,bánh_bèo,N,O,11,nmod
168,14,xinh_xắn,A,O,11,nmod
168,15,thì,C,O,17,dep
168,16,không_thể_nào,R,O,17,amod
168,17,thiếu,A,O,5,vmod
168,18,những,L,O,19,det
168,19,chiếc,Nc,O,17,dob
168,20,quần,N,O,19,nmod
168,21,short,V,O,19,nmod
168,22,cá_tính,N,O,21,vmod
168,23,được,V,O,19,nmod
168,24,nha,T,O,19,nmod
168,25,☺,M,O,26,det
168,26,\,Nu,O,19,nmod
168,27,🔝,CH,O,5,punct
168,28,Chỉ,R,O,29,dep
168,29,với,E,O,5,vmod
168,30,một,M,O,31,det
168,31,chiếc,Nc,O,29,pob
168,32,short,Nb,O,31,nmod
168,33,jeans,Nb,O,31,nmod
168,34,đơn_giản,A,O,31,nmod
168,35,này,P,O,31,det
168,36,mix,N,O,43,sub
168,37,cùng,A,O,36,coord
168,38,áo,N,O,37,amod
168,39,thun,N,O,38,nmod
168,40,năng_động,A,O,38,nmod
168,41,",",CH,O,104,punct
168,42,trẻ_trung,A,O,40,amod
168,43,cộng,V,O,5,vmod
168,44,thêm,V,O,43,vmod
168,45,đôi,M,O,46,det
168,46,giày,N,O,43,dob
168,47,sneaker,N,O,46,nmod
168,48,nữa,R,O,43,adv
168,49,thì,C,O,5,coord
168,50,quả,T,O,51,vmod
168,51,là,V,O,49,conj
168,52,một,M,O,53,det
168,53,set,N,O,51,dob
168,54,đồ,N,O,53,nmod
168,55,tuyệt,A,O,53,nmod
168,56,phẩmmm,N,O,55,amod
168,57,\,M,O,60,det
168,58,📥,CH,O,60,punct
168,59,#,M,O,60,det
168,60,INBOX,Nu,O,53,nmod
168,61,em,N,O,60,nmod
168,62,báo_giá,V,O,60,nmod
168,63,siêu,Z,O,64,amod
168,64,xinh,A,O,62,vmod
168,65,:,CH,O,60,punct
168,66,m.me,N,O,60,nmod
168,67,/,CH,O,60,punct
168,68,ZendaVietnam,Np,O,60,nmod
168,69,\,M,O,70,det
168,70,=============,Nu,O,60,nmod
168,71,\,CH,O,70,punct
168,72,Thông_tin,N,O,104,sub
168,73,liên_hệ,V,O,72,nmod
168,74,\,CH,O,5,punct
168,75,🇼,Nc,O,72,nmod
168,76,Website,Np,O,75,nmod
168,77,:,CH,O,75,punct
168,78,http://zenda.vn\,N,O,75,nmod
168,79,☎,M,O,78,det
168,80,Hotline,Np,O,78,nmod
168,81,:,CH,O,75,punct
168,82,0975.171.338,M,O,83,det
168,83,\,Nu,O,75,nmod
168,84,🏪,CH,O,75,punct
168,85,Hệ_thống,N,O,75,nmod
168,86,Showroom,Np,O,85,nmod
168,87,toàn_quốc,N,O,85,nmod
168,88,:,CH,O,5,punct
168,89,\,Nc,O,72,nmod
168,90,HÀ_NỘI,Ny,O,89,nmod
168,91,\,CH,O,89,punct
168,92,♦️,CH,O,89,punct
168,93,Số,N,O,89,nmod
168,94,32,M,O,93,det
168,95,Ngõ_Tự_Do,Np,O,93,nmod
168,96,-,CH,O,93,punct
168,97,0865679274,M,O,98,det
168,98,\,Nu,O,93,nmod
168,99,♦️,CH,O,89,punct
168,100,Số,N,O,89,nmod
168,101,nhà,N,O,100,nmod
168,102,23,M,O,100,det
168,103,liền,R,O,104,adv
168,104,kề,V,O,5,dep
168,105,3,M,O,106,det
168,106,khu,N,O,104,dob
168,107,đô_thị,N,O,106,nmod
168,108,Văn_Phú,Np,B-LOC,107,nmod
168,109,-,CH,O,108,punct
168,110,Hà_Đông,Np,B-LOC,108,nmod
168,111,-,CH,O,108,punct
168,112,0985295783,M,O,113,det
168,113,\,Nu,O,106,nmod
168,114,♦️,CH,O,5,punct
168,115,Số,N,O,113,nmod
168,116,300,M,O,115,det
168,117,Quang_Trung,Np,B-LOC,115,nmod
168,118,",",CH,O,117,punct
168,119,Sơn_Tây,Np,B-LOC,117,nmod
168,120,-,CH,O,117,punct
168,121,0983944386,M,O,122,det
168,122,\,Nu,O,115,nmod
168,123,♦️,CH,O,5,punct
168,124,151,M,O,125,det
168,125,đường,N,O,115,nmod
168,126,Núi,N,B-LOC,125,nmod
168,127,Đôi,Np,I-LOC,125,nmod
168,128,-,CH,O,127,punct
168,129,Sóc_Sơn,Np,B-LOC,127,nmod
168,130,-,CH,O,127,punct
168,131,0976118276,M,O,132,det
168,132,\,N,O,127,nmod
168,133,THÁI_BÌNH,Np,B-LOC,132,nmod
168,134,\,CH,O,5,punct
168,135,♦️,N,O,132,nmod
168,136,211,M,O,135,det
168,137,Bùi_Sỹ_Tiêm,Np,B-PER,135,nmod
168,138,-,CH,O,135,punct
168,139,TT,Ny,B-LOC,135,nmod
168,140,Đông_Hưng,Np,I-LOC,139,nmod
168,141,0965422785,M,O,142,det
168,142,\,Nu,O,115,nmod
168,143,♦️,CH,O,135,punct
168,144,Tầng,N,O,142,nmod
168,145,2,M,O,144,det
168,146,TTTM,Ny,O,144,nmod
168,147,Vincom_Thái_Bình,Np,B-PER,144,nmod
168,148,-,CH,O,144,punct
168,149,460,M,B-LOC,150,det
168,150,Lý_Bôn,Np,I-LOC,144,nmod
168,151,-,CH,O,144,punct
168,152,phường,N,B-LOC,144,nmod
168,153,Đề_Thám,Np,I-LOC,152,nmod
168,154,-,CH,O,152,punct
168,155,TP,Ny,B-LOC,152,nmod
168,156,Thái_Bình,Np,I-LOC,155,nmod
168,157,-,CH,O,152,punct
168,158,0965635686,M,O,159,det
168,159,\,Nu,O,152,nmod
168,160,NINH_BÌNH,Np,B-LOC,152,nmod
168,161,\,M,O,162,det
168,162,♦️,Nu,O,152,nmod
168,163,Số,N,O,162,nmod
168,164,28,M,O,163,det
168,165,Phố,N,B-LOC,163,nmod
168,166,Tân_Quý,Np,I-LOC,165,nmod
168,167,-,CH,O,163,punct
168,168,Đường,Np,B-LOC,163,nmod
168,169,Cù_Chính_Lan,Np,I-LOC,163,nmod
168,170,-,CH,O,169,punct
168,171,Phường,Np,B-LOC,169,nmod
168,172,Tân_Thành,Np,I-LOC,169,nmod
168,173,-,CH,O,163,punct
168,174,TP,Ny,B-LOC,163,nmod
168,175,Ninh_Bình,Np,I-LOC,174,nmod
168,176,-,CH,O,163,punct
168,177,098,M,O,163,det
168,178,568,M,O,163,det
168,179,29,M,O,163,det
168,180,77,M,O,163,det
168,181,\,N,O,163,nmod
168,182,THANH,Ny,O,181,nmod
168,183,HÓA,Ny,O,181,nmod
168,184,\,CH,O,5,punct
168,185,♦️,N,B-LOC,135,nmod
168,186,249B,M,I-LOC,185,det
168,187,Tống_Duy_Tân,Np,I-LOC,185,nmod
168,188,",",CH,O,144,punct
168,189,p,N,O,144,nmod
168,190,.,CH,O,5,punct
168,1,Ba_Đình,Np,B-LOC,5,dep
168,2,",",CH,O,1,punct
168,3,Thanh_Hoá,Np,B-LOC,1,nmod
168,4,-,CH,O,1,punct
168,5,091,M,O,0,root
168,6,2941589,M,O,7,det
168,7,\,N,O,5,dep
168,8,HƯNG_YÊN,Ny,O,7,nmod
168,9,\,CH,O,1,punct
168,10,♦️,N,O,1,nmod
168,11,223,M,O,10,det
168,12,Thị_trấn,Np,B-LOC,10,nmod
168,13,Văn_Giang,Np,I-LOC,12,nmod
168,14,(,CH,O,7,punct
168,15,Gần,A,O,16,nmod
168,16,Eco_Park,Np,O,7,nmod
168,17,),CH,O,7,punct
168,18,-,CH,O,7,punct
168,19,0917934222,M,O,7,det
168,20,\,CH,O,7,punct
168,21,YÊN_BÁI,Ny,O,7,nmod
168,22,\,CH,O,24,punct
168,23,♦️,M,O,24,det
168,24,685A,Nu,O,19,dep
168,25,đường,N,B-LOC,24,nmod
168,26,Điện_Biên,Np,I-LOC,25,nmod
168,27,-,CH,O,25,punct
168,28,TP,Ny,B-ORG,25,nmod
168,29,Yên,Np,I-ORG,28,nmod
168,30,Bái,Np,I-ORG,28,nmod
168,31,-,CH,O,28,punct
168,32,0968888101,M,O,28,det
168,33,\,CH,O,25,punct
168,34,VIỆT_TRÌ,Ny,O,25,nmod
168,35,\,CH,O,7,punct
168,36,♦️,N,O,7,nmod
168,37,118,M,O,36,det
168,38,Hoà_Phong,Np,B-LOC,36,nmod
168,39,-,CH,O,38,punct
168,40,Việt_Trì,Np,B-LOC,38,nmod
168,41,-,CH,O,38,punct
168,42,Phú_Thọ,Np,B-LOC,38,nmod
168,43,-,CH,O,38,punct
168,44,0338408088,M,O,36,det
168,45,\,CH,O,7,punct
168,46,HẢI_PHÒNG,Ny,O,24,nmod
168,47,\,CH,O,1,punct
168,48,♦️,CH,O,1,punct
168,49,Số,N,O,24,nmod
168,50,nhà,N,O,49,nmod
168,51,23,M,O,52,det
168,52,khu,N,O,49,nmod
168,53,1/5,M,O,52,det
168,54,thị_trấn,N,B-LOC,52,nmod
168,55,Vĩnh_Bảo,Np,I-LOC,54,nmod
168,56,-,CH,O,54,punct
168,57,0983963280,M,O,58,det
168,58,\,Nu,O,54,nmod
168,59,♦️,CH,O,49,punct
168,60,368B,M,O,61,det
168,61,Đại_lộ,N,B-LOC,49,nmod
168,62,Tôn_Đức_Thắng,Np,I-LOC,61,nmod
168,63,",",CH,O,61,punct
168,64,xã,N,B-LOC,61,nmod
168,65,An_Đồng,Np,I-LOC,64,nmod
168,66,",",CH,O,64,punct
168,67,huyện,N,B-LOC,64,nmod
168,68,An_Dương,Np,I-LOC,67,nmod
168,69,",",CH,O,67,punct
168,70,TP,Ny,B-LOC,67,nmod
168,71,Hải_Phòng,Np,I-LOC,70,nmod
168,72,-,CH,O,67,punct
168,73,0934371758,M,O,67,det
168,74,\,CH,O,67,punct
168,75,VĨNH_YÊN,Ny,O,67,nmod
168,76,\,CH,O,49,punct
168,77,♦️,CH,O,1,punct
168,78,Đường,N,B-LOC,24,nmod
168,79,Nguyễn_Tất_Thành,Np,I-LOC,78,nmod
168,80,-,CH,O,78,punct
168,81,xóm,N,B-LOC,78,nmod
168,82,Gia_Viễn,Np,I-LOC,81,nmod
168,83,-,CH,O,81,punct
168,84,xã,N,B-LOC,81,nmod
168,85,Định_Trung,Np,I-LOC,84,nmod
168,86,-,CH,O,84,punct
168,87,TP,Ny,B-LOC,84,nmod
168,88,Vĩnh_Yên,Np,I-LOC,87,nmod
168,89,-,CH,O,87,punct
168,90,0971188882,M,O,87,det
168,91,\,CH,O,84,punct
168,92,BẮC_GIANG,Ny,O,84,nmod
168,93,\,CH,O,78,punct
168,94,♦️,CH,O,1,punct
168,95,Số,N,O,24,nmod
168,96,67,M,O,95,det
168,97,",",CH,O,95,punct
168,98,Dinh_Hương,Np,B-PER,95,nmod
168,99,",",CH,O,95,punct
168,100,Đức_Thắng,Np,B-PER,95,nmod
168,101,",",CH,O,95,punct
168,102,Hiệp_Hoà,Np,B-PER,95,nmod
168,103,-,CH,O,95,punct
168,104,0972735241,M,O,95,det
168,105,\,CH,O,95,punct
168,106,NGHỆ_AN,Ny,O,95,nmod
168,107,\,CH,O,1,punct
168,108,♦️,CH,O,1,punct
168,109,Quốc_lộ,N,B-LOC,24,nmod
168,110,1A,Np,I-LOC,109,nmod
168,111,-,CH,O,109,punct
168,112,Quỳnh_Giang,Np,B-LOC,109,nmod
168,113,-,CH,O,109,punct
168,114,Quỳnh_Lưu,Np,B-LOC,109,nmod
168,115,-,CH,O,109,punct
168,116,098,M,O,109,det
168,117,3301877,M,O,109,det
168,118,\,N,O,109,nmod
168,119,CAO_BẰNG,Ny,O,118,nmod
168,120,\,CH,O,1,punct
168,121,♦️,Nc,O,118,nmod
168,122,Hoằng_Bó,Np,O,121,nmod
