document,index,form,posTag,nerLabel,head,depLabel
50,39,:,CH,O,11,punct
50,40,https://www.instagram.com/merly_shoes/\,N,O,11,nmod
50,41,🏣,M,O,40,det
50,42,Store,Np,O,40,nmod
50,43,1,M,O,40,det
50,44,:,CH,O,40,punct
50,45,876,M,O,40,det
50,46,Trường_Sa,Np,O,40,nmod
50,47,",",CH,O,40,punct
50,48,Quận,Np,B-LOC,40,nmod
50,49,3,M,I-LOC,40,det
50,50,",",CH,O,40,punct
50,51,HCM,Ny,B-LOC,40,nmod
50,52,\,CH,O,1,punct
50,53,🏣,Nc,O,119,sub
50,54,Store,Np,O,53,nmod
50,55,2,M,O,53,det
50,56,:,CH,O,53,punct
50,57,38,M,B-LOC,58,det
50,58,Tân_Sơn_Nhì,Np,I-LOC,53,nmod
50,59,",",CH,O,53,punct
50,60,Q.Tân,Np,B-LOC,53,nmod
50,61,Phú,Np,I-LOC,53,nmod
50,62,",",CH,O,61,punct
50,63,HCM,Np,B-LOC,61,nmod
50,64,\,CH,O,1,punct
50,65,🏣,Nc,O,147,sub
50,66,Store,Np,O,65,nmod
50,67,3,M,O,65,det
50,68,:,CH,O,65,punct
50,69,13,M,O,70,det
50,70,Tô_Ngọc_Vân,Np,O,65,nmod
50,71,",",CH,O,65,punct
50,72,P.Linh,Np,B-LOC,65,nmod
50,73,Tây,Np,I-LOC,72,nmod
50,74,",",CH,O,1,punct
50,75,Q.Thủ,Np,B-LOC,65,nmod
50,76,Đức,Np,I-LOC,65,nmod
50,77,",",CH,O,76,punct
50,78,HCM,Np,B-LOC,76,nmod
50,79,\,CH,O,1,punct
50,80,🏣,Nc,O,76,coord
50,81,Store,Np,O,80,nmod
50,82,4,M,O,80,prd
50,83,:,CH,O,80,punct
50,84,242,M,O,85,det
50,85,Phan_Chu_Trinh,Np,O,80,nmod
50,86,",",CH,O,80,punct
50,87,P.Tân,Np,B-LOC,80,nmod
50,88,Lợi,Np,I-LOC,80,nmod
50,89,",",CH,O,11,punct
50,90,TP.,Ny,B-LOC,53,loc
50,91,Buôn_Ma_Thuột,Np,I-LOC,90,nmod
50,92,",",CH,O,1,punct
50,93,Đắk_Lắk,Np,B-LOC,53,nmod
50,94,\,M,O,95,det
50,95,\,Nu,O,80,tmp
50,96,☎️,M,O,95,det
50,97,☎️,CH,O,95,punct
50,98,☎️,M,O,95,det
50,99,:,CH,O,95,punct
50,100,0908,M,O,103,det
50,101,1908,M,O,103,det
50,102,56,M,O,103,det
50,103,\,Nu,O,95,nmod
50,104,#,CH,O,103,punct
50,105,merly,N,O,103,nmod
50,106,#,CH,O,53,punct
50,107,giaymerly,N,O,65,nmod
50,108,#,M,O,107,det
50,109,Giaycongso,Np,O,107,nmod
50,110,#,CH,O,1,punct
50,111,Giày,Np,O,80,nmod
50,112,_,M,O,113,det
50,113,công,Nu,O,80,nmod
50,114,_,CH,O,113,punct
50,115,sở,N,O,113,nmod
50,116,_,CH,O,115,punct
50,117,gót,N,O,115,nmod
50,118,_,CH,O,1,punct
50,119,thấp,A,O,11,nmod
50,120,_,Nc,O,119,amod
50,121,Merly,Np,O,120,nmod
50,122,\,CH,O,65,punct
50,123,#,Nc,O,65,nmod
50,124,Giày,Np,O,123,nmod
50,125,_,CH,O,123,punct
50,126,xăng,N,O,123,nmod
50,127,_,CH,O,65,punct
50,128,đan,V,O,65,nmod
50,129,_,N,O,80,nmod
50,130,Merly,Np,O,129,nmod
50,131,\,CH,O,65,punct
50,132,#,Nc,O,65,nmod
50,133,Giày,Np,O,132,nmod
50,134,_,CH,O,132,punct
50,135,nữ,N,O,132,nmod
50,136,_,CH,O,132,punct
50,137,size,Nb,O,65,nmod
50,138,_,CH,O,140,punct
50,139,lớn,A,O,135,nmod
50,140,_,Nc,O,139,amod
50,141,Merly,Np,O,140,nmod
50,142,#,CH,O,140,punct
50,143,giaycuoi,N,O,140,nmod
50,144,#,CH,O,140,punct
50,145,giày,N,O,140,nmod
50,146,_,CH,O,147,punct
50,147,cưới,V,O,1,vmod
50,148,#,M,O,150,det
50,149,13,M,O,150,det
50,150,_,N,O,147,dob
50,151,Tô,Np,B-PER,150,nmod
50,152,_,CH,O,151,punct
50,153,Ngọc,Np,B-PER,151,nmod
50,154,_,CH,O,151,punct
50,155,Vân,Np,B-PER,151,nmod
50,156,_,CH,O,151,punct
50,157,Thủ,Np,O,151,nmod
50,158,_,CH,O,151,punct
50,159,Đức,Np,O,151,nmod
50,160,\,M,O,163,det
50,161,#,CH,O,163,punct
50,162,242,M,O,163,det
50,163,_,N,O,159,nmod
50,164,Phan,Np,B-PER,163,nmod
50,165,_,CH,O,164,punct
50,166,Chu,Np,B-PER,164,nmod
50,167,_,CH,O,164,punct
50,168,Trinh,Np,B-PER,164,nmod
50,169,_,CH,O,164,punct
50,170,BMT,Ny,O,164,nmod
50,171,#,CH,O,164,punct
50,172,876,M,O,173,det
50,173,_,Nu,O,163,nmod
50,174,Trường,N,O,173,nmod
50,175,_,M,O,174,det
50,176,Sa,Np,O,174,nmod
50,177,_,CH,O,174,punct
50,178,Quan,Np,O,176,nmod
50,179,3,M,O,174,det
51,1,Các,L,O,2,det
51,2,bố,N,O,3,sub
51,3,xem,V,O,0,root
51,4,mà,C,O,3,coord
51,5,tạo,V,O,4,conj
51,6,động_lực,N,O,5,dob
51,7,cho,E,O,5,iob
51,8,vợ,N,O,7,pob
51,9,đi,V,O,8,nmod
51,10,này,P,O,8,det
51,11,😂😂,CH,O,3,punct
52,1,BESAWN,Ny,O,8,sub
52,2,trong,E,O,1,loc
52,3,BST,Ny,O,2,pob
52,4,Spring,Np,O,3,nmod
52,5,-,CH,O,3,punct
52,6,Summer_Collection,Np,O,3,nmod
52,7,2020,M,O,8,det
52,8,😛😛,Nu,O,24,tmp
52,9,\,CH,O,8,punct
52,10,\,Nc,O,24,sub
52,11,Costume,Np,O,10,nmod
52,12,:,CH,O,10,punct
52,13,DECOS,Ny,O,10,nmod
52,14,\,CH,O,13,punct
52,15,Photo,Np,O,13,nmod
52,16,:,CH,O,13,punct
52,17,Trần_Hoàng_Vũ,Np,B-PER,13,nmod
52,18,\,CH,O,13,punct
52,19,Art_Director,Np,B-PER,13,nmod
52,20,:,CH,O,10,punct
52,21,Nguyen_Hoang_Tuan,Np,B-PER,10,nmod
52,22,\,CH,O,17,punct
52,23,Make,Np,O,10,nmod
52,24,up,V,O,0,root
52,25,:,CH,O,24,punct
52,26,Dương_Hữu_Nghĩa,Np,B-PER,23,nmod
52,27,\,CH,O,24,punct
52,28,Hair,Np,B-PER,26,nmod
52,29,:,CH,O,26,punct
52,30,Hương_Đào,Np,B-PER,26,nmod
53,1,Hãy,R,O,3,adv
53,2,cứ,R,O,3,adv
53,3,làm_việc,V,O,0,root
53,4,tốt,A,O,3,vmod
53,5,như,C,O,4,amod
53,6,trái_tim,N,O,4,amod
53,7,lương_thiện,A,O,6,nmod
53,8,của,E,O,6,nmod
53,9,bạn,N,O,8,pob
53,10,mách_bảo,V,O,9,nmod
53,11,",",CH,O,4,punct
53,12,đúng,A,O,4,amod
53,13,hay,Cc,O,12,coord
53,14,sai,A,O,13,conj
53,15,là,V,O,3,vmod
53,16,việc,N,O,15,dob
53,17,của,E,O,16,nmod
53,18,người,N,O,17,pob
53,19,ta,P,O,18,nmod
53,20,:,CH,O,3,punct
53,21,),CH,O,3,punct
54,1,Bọn,Nc,O,3,sub
54,2,mày,P,O,1,nmod
54,3,làm_trò,V,O,0,root
54,4,gì,P,O,3,dob
54,5,vậy,T,O,3,vmod
54,6,?,CH,O,3,punct
54,1,?,CH,O,0,punct
54,1,?,CH,O,0,punct
55,1,Thích,V,O,0,root
55,2,nhau,N,O,1,vmod
55,3,thì,C,O,1,coord
55,4,nói,V,O,3,conj
55,5,1,M,O,6,det
55,6,câu,N,O,4,dob
55,7,để,E,O,4,prp
55,8,ta,P,O,9,sub
55,9,từ_chối,V,O,7,dep
55,10,cho_xong,V,O,9,vmod
55,11,",",CH,O,9,punct
55,12,bày_đặt,V,O,9,vmod
55,13,đố,N,O,12,dob
55,14,này,P,O,13,det
55,15,đố,V,O,9,vmod
55,16,kia,P,O,15,det
55,17,😆,CH,O,1,punct
55,18,\,Nc,O,1,sub
55,19,\,Np,O,18,nmod
55,20,-,CH,O,18,punct
55,21,Chân_Nhi,Np,B-PER,18,nmod
55,22,-,CH,O,18,punct
55,23,\,CH,O,1,punct
55,24,\,CH,O,1,punct
55,25,➡,Nc,O,30,sub
55,26,Tổng_hợp,Np,O,25,nmod
55,27,các,L,O,28,det
55,28,thắc_mắc,N,O,25,nmod
55,29,thường,R,O,30,adv
55,30,gặp,V,O,1,vmod
55,31,:,CH,O,30,punct
55,32,http://bit.ly/VLTKM_TongHopThacMac\,N,O,30,dob
55,33,\,M,O,32,det
55,34,➡,CH,O,32,punct
55,35,Trang_chủ,N,O,32,nmod
55,36,:,CH,O,35,punct
55,37,http://vltkm.zing.vn/\,N,O,35,nmod
55,38,\,CH,O,30,punct
55,39,➡,CH,O,32,punct
55,40,https://go.onelink.me/Cvd7/DuongDanhTuHai\,I,O,43,dep
55,41,\,CH,O,43,punct
55,42,#,CH,O,43,punct
55,43,vltkm,V,O,30,vmod
55,44,#,Nc,O,43,dob
55,45,VoLamTruyenKyMobile,Np,O,44,nmod
55,46,#,CH,O,44,punct
55,47,DDTH,Ny,O,44,nmod
55,48,#,CH,O,43,punct
55,49,DuongDanhTuHai,Np,O,32,nmod
56,1,HƯƠNG,Ny,B-PER,0,root
56,2,CẢNG,Ny,I-PER,1,nmod
56,3,TRƯỚC,Ny,I-PER,1,nmod
56,4,BƯỚC_NGOẶT,Ny,O,1,nmod
56,5,LỊCH_SỬ,Ny,O,1,nmod
56,6,...,CH,O,1,punct
56,1,\,CH,O,3,punct
56,2,*,CH,O,6,punct
56,3,Liệu,V,O,0,root
56,4,Hương_Cảng,Np,B-LOC,7,sub
56,5,sẽ,R,O,6,adv
56,6,trở_lại,V,O,3,vmod
56,7,là,V,O,6,vmod
56,8,lãnh_thổ,N,O,7,vmod
56,9,của,E,O,8,nmod
56,10,Vương_quốc_Anh,Np,B-LOC,9,pob
56,11,?,CH,O,3,punct
56,1,\,M,O,4,det
56,2,&,CH,O,4,punct
56,3,1,M,O,4,det
56,4,&,Ny,O,6,sub
56,5,\,CH,O,10,punct
56,6,Gần,A,O,11,tmp
56,7,đây,P,O,6,det
56,8,",",CH,O,11,punct
56,9,Ngoại_trưởng,N,O,11,sub
56,10,Anh,Np,B-LOC,9,nmod
56,11,là,V,O,0,root
56,12,ông,Nc,O,11,vmod
56,13,Dominic_Raab,Np,B-PER,12,nmod
56,14,tuyên_bố,V,O,11,vmod
56,15,",",CH,O,11,punct
56,16,"""",CH,O,11,punct
56,17,Việc,Nc,O,20,sub
56,18,Anh,Np,B-LOC,17,nmod
56,19,sẵn_sàng,A,O,20,vmod
56,20,cấp,V,O,11,dep
56,21,visa,Nb,O,20,dob
56,22,cho,E,O,20,iob
56,23,3,M,O,25,det
56,24,triệu,M,O,25,det
56,25,người,N,B-MISC,22,pob
56,26,Hương_Cảng,Np,I-MISC,25,nmod
56,27,không,R,O,28,amod
56,28,phải,A,O,20,prd
56,29,là,C,O,28,amod
56,30,biện_pháp,N,O,28,amod
56,31,duy,R,O,32,amod
56,32,nhứt,A,O,30,nmod
56,33,của,E,O,30,nmod
56,34,Anh,N,O,33,pob
56,35,về,E,O,30,nmod
56,36,vấn_đề,N,O,35,pob
56,37,Hương_Cảng,Np,B-LOC,36,nmod
56,38,"""",CH,O,11,punct
56,39,.,CH,O,11,punct
56,1,Câu,N,O,4,sub
56,2,nói,V,O,1,nmod
56,3,này,P,O,1,det
56,4,mang,V,O,0,root
56,5,ngụ_ý,N,O,4,dob
56,6,gì,P,O,5,nmod
56,7,?,CH,O,4,punct
56,1,\,CH,O,7,punct
56,2,-,CH,O,7,punct
56,3,Việc,N,O,7,sub
56,4,hứa_hẹn,V,O,3,nmod
56,5,cấp,V,O,4,vmod
56,6,visa,N,O,5,dob
56,7,nhằm,V,O,0,root
56,8,đem,V,O,7,vmod
56,9,lại,R,O,8,adv
56,10,chỗ,N,O,8,dob
56,11,dựa,V,O,10,nmod
56,12,tâm_lý,N,O,11,dob
56,13,cho,E,O,11,iob
56,14,người_dân,N,O,13,pob
56,15,Hương_Cảng,Np,B-LOC,14,nmod
56,16,chống,V,O,10,nmod
56,17,lại,R,O,16,adv
56,18,"""",CH,O,19,punct
56,19,Luật,N,O,16,dob
56,20,an_ninh,N,O,19,nmod
56,21,"""",CH,O,19,punct
56,22,mà,C,O,7,coord
56,23,chế_độ,N,O,25,sub
56,24,Bắc_Kinh,Np,B-LOC,23,nmod
56,25,đem,V,O,22,conj
56,26,áp_dụng,V,O,25,vmod
56,27,tại,E,O,26,loc
56,28,Đặc_khu,N,O,27,pob
56,29,lãnh_thổ,N,O,28,nmod
56,30,này,P,O,28,det
56,31,.,CH,O,7,punct
56,1,\,CH,O,6,punct
56,2,-,CH,O,6,punct
56,3,Anh,N,O,6,sub
56,4,sẽ,R,O,6,adv
56,5,còn,R,O,6,adv
56,6,đi,V,O,0,root
56,7,bước,V,O,6,vmod
56,8,tiếp,R,O,7,adv
56,9,mạnh_mẽ,A,O,7,vmod
56,10,hơn_nữa,C,O,6,coord
56,11,trong,E,O,7,loc
56,12,vấn_đề,N,O,11,pob
56,13,Hương_Cảng,Np,B-LOC,12,nmod
56,14,.,CH,O,6,punct
56,1,\,I,O,4,dep
56,2,\,CH,O,4,punct
56,3,"""",CH,O,4,punct
56,4,Bước,V,O,0,root
56,5,tiếp_theo,V,O,4,vmod
56,6,"""",CH,O,4,punct
56,7,đó,P,O,4,det
56,8,",",CH,O,4,punct
56,9,theo,V,O,4,vmod
56,10,giới,N,O,9,pob
56,11,quan_sát_viên,N,O,10,nmod
56,12,quốc_tế,N,O,10,nmod
56,13,",",CH,O,4,punct
56,14,rất,R,O,16,adv
56,15,có_thể,R,O,16,adv
56,16,là,V,O,4,vmod
56,17,xem_xét,V,O,16,vmod
56,18,lại,R,O,17,adv
56,19,Bản,Np,O,17,dob
56,20,Tuyên_bố,V,O,16,vmod
56,21,giữa,N,O,20,loc
56,22,Vương_quốc_Anh,Np,B-LOC,21,nmod
56,23,và,Cc,O,21,nmod
56,24,CHND,Ny,O,21,nmod
56,25,Trung_Hoa,Np,B-LOC,24,nmod
56,26,-,CH,O,4,punct
56,27,tức,C,O,4,coord
56,28,Hương_Cảng,Np,B-LOC,30,sub
56,29,có_thể,R,O,30,adv
56,30,trở_lại,V,O,27,conj
56,31,là,V,O,30,vmod
56,32,lãnh_thổ,N,O,31,vmod
56,33,của,E,O,32,nmod
56,34,Vương_quốc_Anh,Np,B-LOC,33,pob
56,35,như,C,O,30,coord
56,36,trước,N,O,32,tmp
56,37,năm,N,O,36,nmod
56,38,1997,M,O,37,det
56,39,!,CH,O,4,punct
56,1,\,N,O,20,tmp
56,2,\,M,O,1,det
56,3,Trước,E,O,1,vmod
56,4,việc,Nc,O,3,pob
56,5,Bắc_Kinh,Np,B-LOC,4,nmod
56,6,có,V,O,4,nmod
56,7,mưu,N,O,6,dob
56,8,định,V,O,7,nmod
56,9,siết,V,O,8,vmod
56,10,chặt,A,O,9,vmod
56,11,"""",CH,O,12,punct
56,12,Luật,N,O,20,sub
56,13,an_ninh,N,O,12,nmod
56,14,quốc_gia,N,O,13,nmod
56,15,"""",CH,O,12,punct
56,16,đối_với,E,O,12,nmod
56,17,Hương_Cảng,Np,B-LOC,16,pob
56,18,",",CH,O,17,punct
56,19,Mỹ,Np,B-LOC,17,nmod
56,20,tung,V,O,0,root
56,21,đòn,N,O,20,dob
56,22,cấm_vận,V,O,21,nmod
56,23,(,CH,O,20,punct
56,24,chẳng_hạn,X,O,20,x
56,25,",",CH,O,20,punct
56,26,huỷ_bỏ,V,O,20,vmod
56,27,ưu,V,O,26,vmod
56,28,quyền,N,O,26,dob
56,29,kinh_tế,N,O,28,nmod
56,30,dành,V,O,28,nmod
56,31,cho,E,O,30,vmod
56,32,Hương_Cảng,Np,B-LOC,31,pob
56,33,",",CH,O,20,punct
56,34,kéo_theo,V,O,20,vmod
56,35,sự,N,O,34,dob
56,36,sụp_đổ,V,O,35,nmod
56,37,trung_tâm,N,O,35,nmod
56,38,tài_chánh,N,O,37,nmod
56,39,tại,E,O,34,loc
56,40,đây,P,O,39,pob
56,41,),CH,O,20,punct
56,42,",",CH,O,20,punct
56,43,đóng_băng,V,O,20,vmod
56,44,tài_sản,N,O,43,dob
56,45,các,L,O,46,det
56,46,quan_chức,N,O,44,nmod
56,47,China,Np,B-LOC,46,nmod
56,48,có,V,O,20,dob
56,49,liên_quan,V,O,48,vmod
56,50,...,CH,O,20,punct
56,1,\,I,O,4,dep
56,2,\,CH,O,4,punct
56,3,Chỉ,R,O,4,adv
56,4,có,V,O,0,root
56,5,Anh,N,O,4,dob
56,6,mới,R,O,7,adv
56,7,có,V,O,4,vmod
56,8,thẩm_quyền,N,O,7,dob
56,9,tung,V,O,8,nmod
56,10,đòn,N,O,9,dob
56,11,về,E,O,9,vmod
56,12,mặt,N,O,11,pob
56,13,pháp_lý,N,O,12,nmod
56,14,.,CH,O,4,punct
56,1,\,N,O,11,sub
56,2,\,M,O,1,det
56,3,&,CH,O,1,punct
56,4,2,M,O,1,det
56,5,&,CH,O,1,punct
56,6,\,M,O,1,det
56,7,Để,E,O,11,prp
56,8,rõ,A,O,7,dep
56,9,hơn,R,O,8,amod
56,10,",",CH,O,11,punct
56,11,cần,V,O,0,root
56,12,ngược,V,O,11,vmod
56,13,dòng,N,O,12,dob
56,14,lịch_sử,N,O,13,nmod
56,15,(,CH,O,11,punct
56,16,tóm_tắt,V,O,11,vmod
56,17,),CH,O,11,punct
56,18,:,CH,O,11,punct
56,19,\,N,O,27,tmp
56,20,2,M,O,19,det
56,21,.,CH,O,19,punct
56,22,a,Ni,O,19,nmod
56,23,),CH,O,19,punct
56,24,Đặc_khu,N,B-LOC,19,nmod
56,25,Hương_Cảng,Np,I-LOC,24,nmod
56,26,(,CH,O,19,punct
56,27,xem,V,O,11,vmod
56,28,bản_đồ,N,O,27,dob
56,29,),CH,O,11,punct
56,30,bao_gồm,V,O,11,vmod
56,31,:,CH,O,30,punct
56,32,đảo,N,B-LOC,30,vmod
56,33,Hương_Cảng,Np,I-LOC,32,nmod
56,34,(,CH,O,32,punct
56,35,Hong_Kong,Np,B-LOC,32,nmod
56,36,),CH,O,11,punct
56,37,",",CH,O,11,punct
56,38,bán_đảo,N,B-LOC,35,nmod
56,39,Cửu_Long,Np,I-LOC,38,nmod
56,40,(,CH,O,38,punct
56,41,Kowloon,Np,B-LOC,38,nmod
56,42,),CH,O,11,punct
56,43,",",CH,O,11,punct
56,44,khu,N,O,48,loc
56,45,Tân_Giới,Np,B-LOC,44,nmod
56,46,(,CH,O,44,punct
56,47,New_Territories,Np,B-LOC,44,nmod
56,48,),CH,O,11,punct
56,49,...,CH,O,11,punct
56,1,\,CH,O,2,punct
56,2,Theo,V,O,0,root
56,3,Điều_ước,N,B-ORG,2,dob
56,4,Nam_Kinh,Np,I-ORG,3,nmod
56,5,vào,E,O,2,tmp
56,6,năm,N,O,5,pob
56,7,1842,M,O,6,det
56,8,(,CH,O,2,punct
56,9,ký,V,O,2,vmod
56,10,giữa,N,O,9,loc
56,11,Nhà,N,B-MISC,10,nmod
56,12,Thanh,Np,I-MISC,11,nmod
56,13,và,Cc,O,12,coord
56,14,Vương_quốc_Anh,Np,B-LOC,13,conj
56,15,),CH,O,2,punct
56,16,thì,C,O,2,coord
56,17,đảo,N,B-LOC,19,sub
56,18,Hương_Cảng,Np,I-LOC,17,nmod
56,19,thuộc,V,O,16,conj
56,20,quyền_sở_hữu,N,O,19,dob
56,21,VĨNH_VIỄN,Ny,O,20,nmod
56,22,của,E,O,20,nmod
56,23,nước,N,O,22,pob
56,24,Anh,Np,B-LOC,23,nmod
56,25,;,CH,O,2,punct
56,26,\,CH,O,2,punct
56,27,Theo,V,O,2,vmod
56,28,Điều_ước,N,O,27,pob
56,29,Bắc_Kinh,Np,B-LOC,28,nmod
56,30,ký,V,O,27,vmod
56,31,năm,N,O,30,tmp
56,32,1860,M,O,31,det
56,33,thì,C,O,2,coord
56,34,bán_đảo,N,B-LOC,36,sub
56,35,Cửu_Long,Np,I-LOC,34,nmod
56,36,thuộc,V,O,33,conj
56,37,quyền_sở_hữu,N,O,36,dob
56,38,VĨNH_VIỄN,Ny,O,37,nmod
56,39,của,E,O,37,nmod
56,40,nước,N,O,39,pob
56,41,Anh,Np,B-LOC,40,nmod
56,42,.,CH,O,2,punct
56,1,\,I,O,4,dep
56,2,\,CH,O,4,punct
56,3,Chỉ,R,O,4,adv
56,4,có,V,O,0,root
56,5,khu,N,O,4,dob
56,6,Tân_Giới,Np,B-LOC,5,nmod
56,7,",",CH,O,4,punct
56,8,theo,V,O,4,vmod
56,9,ký_kết,V,O,8,vmod
56,10,giữa,N,O,9,loc
56,11,nhà,N,B-MISC,10,nmod
56,12,Thanh,Np,I-MISC,11,nmod
56,13,và,Cc,O,12,coord
56,14,Vương_quốc_Anh,Np,B-LOC,13,conj
56,15,",",CH,O,4,punct
56,16,thì,C,O,4,coord
56,17,đây,P,O,18,sub
56,18,là,V,O,16,conj
56,19,vùng_đất,N,O,18,dob
56,20,nước,N,O,19,nmod
56,21,Anh,Np,B-LOC,20,nmod
56,22,thuê,V,O,19,nmod
56,23,trong,E,O,22,tmp
56,24,thời_hạn,N,O,23,pob
56,25,99,M,O,26,det
56,26,năm,N,O,24,nmod
56,27,-,CH,O,4,punct
56,28,theo,V,O,4,dep
56,29,đó,P,O,28,pob
56,30,",",CH,O,4,punct
56,31,hết,V,O,4,vmod
56,32,hạn,N,O,31,dob
56,33,thuê,V,O,32,nmod
56,34,đất,N,O,33,dob
56,35,vào,E,O,33,tmp
56,36,năm,N,O,35,pob
56,37,1997,M,O,36,det
56,38,.,CH,O,4,punct
56,1,\,M,O,14,tmp
56,2,\,CH,O,5,punct
56,3,2,M,O,1,det
56,4,.,CH,O,1,punct
56,5,b,Ni,O,9,sub
56,6,),CH,O,14,punct
56,7,Về,E,O,6,pmod
56,8,mặt,N,O,7,pob
56,9,nhận_thức,V,O,8,nmod
56,10,lịch_sử,N,O,9,dob
56,11,",",CH,O,14,punct
56,12,ai,P,O,14,sub
56,13,cũng,R,O,14,adv
56,14,hiểu,V,O,0,root
56,15,rằng,C,O,20,dep
56,16,toàn_bộ,L,O,17,det
56,17,Đặc_khu,N,B-LOC,20,sub
56,18,Hương_Cảng,Np,I-LOC,17,nmod
56,19,từng,R,O,20,adv
56,20,thuộc,V,O,14,vmod
56,21,về,E,O,20,vmod
56,22,Trung_Hoa,Np,B-LOC,21,pob
56,23,từ,E,O,20,loc
56,24,xưa,N,O,23,pob
56,25,.,CH,O,14,punct
56,1,TUY_NHIÊN,Ny,O,14,dep
56,2,",",CH,O,14,punct
56,3,xét,V,O,0,root
56,4,chặt_chẽ,A,O,3,vmod
56,5,về,E,O,3,vmod
56,6,mặt,N,O,5,pob
56,7,pháp_lý,N,O,6,nmod
56,8,thì,C,O,3,dep
56,9,:,CH,O,6,punct
56,10,\,N,O,14,sub
56,11,-,CH,O,10,punct
56,12,Khu,N,O,10,nmod
56,13,Tân_Giới,Np,B-LOC,12,nmod
56,14,được,V,O,0,root
56,15,Anh,Np,B-LOC,16,sub
56,16,thuê,V,O,14,vmod
56,17,",",CH,O,14,punct
56,18,đến,E,O,49,tmp
56,19,năm,N,O,18,pob
56,20,1997,M,O,19,det
56,21,thì,C,O,14,coord
56,22,phải,V,O,21,conj
56,23,trao_trả,V,O,22,vmod
56,24,cho,E,O,23,iob
56,25,chánh,N,O,24,pob
56,26,quyền,N,O,25,nmod
56,27,Trung_Hoa,Np,B-LOC,26,nmod
56,28,",",CH,O,14,punct
56,29,chuyện,N,O,31,sub
56,30,này,P,O,29,det
56,31,là,V,O,14,dep
56,32,đương_nhiên,A,O,31,vmod
56,33,",",CH,O,14,punct
56,34,khỏi,V,O,14,vmod
56,35,cãi_cọ,V,O,34,vmod
56,36,làm,V,O,35,vmod
56,37,gì,P,O,36,vmod
56,38,ráo_trọi,A,O,36,vmod
56,39,;,CH,O,14,punct
56,40,\,M,O,41,det
56,41,\,Nu,O,36,dob
56,42,-,CH,O,14,punct
56,43,Đảo,N,B-LOC,41,nmod
56,44,Hương_Cảng,Np,I-LOC,43,nmod
56,45,&,CH,O,14,punct
56,46,bán_đảo,N,B-LOC,49,sub
56,47,Cửu_Long,Np,I-LOC,46,nmod
56,48,đã,R,O,49,adv
56,49,thuộc,V,O,14,vmod
56,50,sở_hữu,V,O,49,vmod
56,51,quyền,N,O,50,dob
56,52,vĩnh_viễn,A,O,51,nmod
56,53,của,E,O,51,nmod
56,54,Anh,Np,B-LOC,53,pob
56,55,.,CH,O,14,punct
56,1,Thành_thử,N,O,3,tmp
56,2,giới,N,O,1,nmod
56,3,cầm_quyền,V,O,0,root
56,4,Trung_Cộng,Np,B-PER,3,sub
56,5,muốn,V,O,3,vmod
56,6,nhận,V,O,5,vmod
56,7,lại,R,O,6,adv
56,8,hai,M,O,9,det
56,9,vùng,N,O,6,dob
56,10,này,P,O,9,det
56,11,thì,C,O,5,coord
56,12,phải,V,O,11,conj
56,13,tiến_hành,V,O,12,vmod
56,14,thương_thảo,V,O,13,vmod
56,15,nhiều,A,O,16,nmod
56,16,lượt,N,O,14,dob
56,17,với,E,O,16,nmod
56,18,Anh,Np,B-LOC,17,pob
56,19,",",CH,O,3,punct
56,20,dàn_xếp,V,O,3,vmod
56,21,các,L,O,22,det
56,22,điều_kiện,N,O,20,dob
56,23,...,CH,O,3,punct
56,1,Đây,P,O,3,sub
56,2,chính,T,O,3,vmod
56,3,là,V,O,0,root
56,4,lý_do,N,O,3,dob
56,5,ra_đời,V,O,4,nmod
56,6,bản,Nc,O,5,dob
56,7,Tuyên_bố_chung,Np,O,6,nmod
56,8,giữa,E,O,6,nmod
56,9,Vương_quốc_Anh,Np,B-LOC,8,pob
56,10,và,Cc,O,8,dep
56,11,CHND,Ny,O,8,pob
56,12,Trung_Hoa,Np,O,11,nmod
56,13,(,CH,O,6,punct
56,14,ngày,N,O,6,nmod
56,15,19/12/1984,M,O,14,det
56,16,",",CH,O,11,punct
56,17,ký,V,O,6,nmod
56,18,giữa,N,O,17,loc
56,19,Thủ_tướng,N,O,18,nmod
56,20,Margaret_Thatcher,Np,B-PER,19,nmod
56,21,với,E,O,17,vmod
56,22,Thủ_tướng,N,O,21,pob
56,23,Triệu_Tử_Dương,Np,B-PER,22,nmod
56,24,),CH,O,3,punct
56,25,.,CH,O,3,punct
56,1,\,I,O,4,dep
56,2,\,CH,O,4,punct
56,3,[,CH,O,4,punct
56,4,nhắc,V,O,0,root
56,5,lại,R,O,4,adv
56,6,:,CH,O,4,punct
56,7,hai,M,O,8,det
56,8,vùng,N,O,11,sub
56,9,này,P,O,8,det
56,10,không,R,O,11,amod
56,11,phải,A,O,4,vmod
56,12,là,V,O,11,vmod
56,13,đất,N,O,12,vmod
56,14,thuê,V,O,13,nmod
56,15,có,V,O,12,vmod
56,16,thời_hạn,N,O,15,dob
56,17,",",CH,O,4,punct
56,18,vì,E,O,4,prp
56,19,nếu,C,O,20,dep
56,20,là,V,O,18,dep
56,21,đất,N,O,20,vmod
56,22,thuê,V,O,21,nmod
56,23,thì,C,O,20,coord
56,24,hết,V,O,23,conj
56,25,hạn,N,O,24,dob
56,26,Anh,Np,B-LOC,25,nmod
56,27,phải,V,O,23,conj
56,28,trả,V,O,27,vmod
56,29,",",CH,O,20,punct
56,30,giới,N,O,34,sub
