document,label,index,form,posTag,nerLabel,head,depLabel
2,van_hoa,18,Sơn_Tùng,Np,B-PER,17,pob
2,van_hoa,19,M-TP,Np,I-PER,18,nmod
2,van_hoa,20,đều,R,O,21,adv
2,van_hoa,21,khiến,V,O,1,vmod
2,van_hoa,22,dư_luận,N,O,21,dob
2,van_hoa,23,chú_ý,V,O,22,nmod
2,van_hoa,24,.,CH,O,1,punct
2,van_hoa,1,Sơn_Tùng,Nc,B-PER,4,sub
2,van_hoa,2,M-TP,Np,I-PER,1,nmod
2,van_hoa,3,không,R,O,4,adv
2,van_hoa,4,giấu,V,O,0,root
2,van_hoa,5,nổi,R,O,4,adv
2,van_hoa,6,sự,N,O,4,dob
2,van_hoa,7,hào_hứng,V,O,6,nmod
2,van_hoa,8,khi,N,O,6,tmp
2,van_hoa,9,có,V,O,8,nmod
2,van_hoa,10,tóc,N,O,9,dob
2,van_hoa,11,mới,A,O,10,nmod
2,van_hoa,12,với,E,O,9,vmod
2,van_hoa,13,dòng,Nc,O,12,pob
2,van_hoa,14,trạng_thái,N,O,13,nmod
2,van_hoa,15,dài,A,O,13,nmod
2,van_hoa,16,viết,V,O,13,nmod
2,van_hoa,17,bằng,E,O,16,mnr
2,van_hoa,18,tiếng,N,B-MISC,17,pob
2,van_hoa,19,Anh,Np,I-MISC,18,nmod
2,van_hoa,20,:,CH,O,6,punct
2,van_hoa,21,"""",CH,O,6,punct
2,van_hoa,22,Eventually,Np,O,23,sub
2,van_hoa,23,i,V,O,6,nmod
2,van_hoa,24,got,V,O,23,vmod
2,van_hoa,25,back,N,O,24,dob
2,van_hoa,26,to,A,O,25,nmod
2,van_hoa,27,this,N,O,26,amod
2,van_hoa,28,hairstyle,N,O,27,nmod
2,van_hoa,29,man,A,O,27,nmod
2,van_hoa,30,.,CH,O,4,punct
2,van_hoa,1,Happy,Np,B-PER,2,sub
2,van_hoa,2,monday,V,O,0,root
2,van_hoa,3,guys,N,O,2,dob
2,van_hoa,4,(,CH,O,2,punct
2,van_hoa,5,Cuối_cùng,A,O,8,tmp
2,van_hoa,6,tôi,P,O,8,sub
2,van_hoa,7,cũng,R,O,8,adv
2,van_hoa,8,trở_lại,V,O,2,dep
2,van_hoa,9,với,E,O,8,vmod
2,van_hoa,10,kiểu,N,O,9,pob
2,van_hoa,11,tóc,N,O,10,nmod
2,van_hoa,12,này,P,O,10,det
2,van_hoa,13,.,CH,O,2,punct
3,doi_song,1,Đó,P,O,2,sub
3,doi_song,2,là,V,O,0,root
3,doi_song,3,chuyện,N,O,2,dob
3,doi_song,4,tình,N,O,3,nmod
3,doi_song,5,đáng,V,O,4,nmod
3,doi_song,6,ngưỡng_mộ,V,O,5,vmod
3,doi_song,7,của,E,O,3,nmod
3,doi_song,8,cặp,N,O,7,pob
3,doi_song,9,đôi,M,O,8,det
3,doi_song,10,Trang_Lou,Np,O,8,nmod
3,doi_song,11,–,CH,O,8,punct
3,doi_song,12,Tùng,Np,B-PER,8,nmod
3,doi_song,13,Sơn,Np,I-PER,8,nmod
3,doi_song,14,.,CH,O,2,punct
3,doi_song,1,Người,N,O,4,sub
3,doi_song,2,ta,P,O,1,nmod
3,doi_song,3,thường,R,O,4,adv
3,doi_song,4,nghĩ,V,O,0,root
3,doi_song,5,rằng,C,O,17,dep
3,doi_song,6,",",CH,O,17,punct
3,doi_song,7,chàng,N,O,17,sub
3,doi_song,8,trai,N,O,7,nmod
3,doi_song,9,ở,E,O,7,loc
3,doi_song,10,bên,N,O,9,pob
3,doi_song,11,cạnh,N,O,10,nmod
3,doi_song,12,bạn,N,O,10,nmod
3,doi_song,13,năm,N,O,12,nmod
3,doi_song,14,17,M,O,15,det
3,doi_song,15,tuổi,N,O,12,nmod
3,doi_song,16,không_thể,R,O,17,amod
3,doi_song,17,cùng,A,O,4,vmod
3,doi_song,18,bạn,N,O,17,amod
3,doi_song,19,đi,V,O,17,vmod
3,doi_song,20,suốt,A,O,19,vmod
3,doi_song,21,cuộc_đời,N,O,20,amod
3,doi_song,22,",",CH,O,4,punct
3,doi_song,23,nhưng,C,O,4,coord
3,doi_song,24,gần,A,O,26,nmod
3,doi_song,25,10,M,O,26,det
3,doi_song,26,năm,N,O,49,tmp
3,doi_song,27,đã,R,O,28,adv
3,doi_song,28,qua,V,O,26,nmod
3,doi_song,29,",",CH,O,28,punct
3,doi_song,30,ngược_xuôi,V,O,28,vmod
3,doi_song,31,ngang_dọc,N,O,30,dob
3,doi_song,32,",",CH,O,34,punct
3,doi_song,33,chàng,Nc,O,42,sub
3,doi_song,34,trai,N,O,33,nmod
3,doi_song,35,năm,N,O,33,tmp
3,doi_song,36,17,M,O,37,det
3,doi_song,37,tuổi,N,O,35,nmod
3,doi_song,38,của,E,O,33,nmod
3,doi_song,39,Trang_Lou,Np,B-PER,38,pob
3,doi_song,40,vẫn,R,O,42,adv
3,doi_song,41,luôn,R,O,42,adv
3,doi_song,42,ở,E,O,28,loc
3,doi_song,43,đây,P,O,42,pob
3,doi_song,44,",",CH,O,49,punct
3,doi_song,45,giữ,V,O,42,vmod
3,doi_song,46,chặt,A,O,45,vmod
3,doi_song,47,tay,N,O,45,dob
3,doi_song,48,nhau,N,O,47,nmod
3,doi_song,49,đi,V,O,23,conj
3,doi_song,50,thêm,V,O,49,vmod
3,doi_song,51,tiếp,R,O,50,adv
3,doi_song,52,nhiều,A,O,53,nmod
3,doi_song,53,lần,N,O,49,ext
3,doi_song,54,8,M,O,55,det
3,doi_song,55,năm,N,O,49,tmp
3,doi_song,56,trên,E,O,49,loc
3,doi_song,57,đường,N,O,56,pob
3,doi_song,58,đời,N,O,57,nmod
3,doi_song,59,dài_dằng_dặc,A,O,57,nmod
3,doi_song,60,.,CH,O,4,punct
4,van_hoa,1,Tối,N,O,11,tmp
4,van_hoa,2,12.11,M,O,1,det
4,van_hoa,3,",",CH,O,11,punct
4,van_hoa,4,dự_án,N,O,11,sub
4,van_hoa,5,phim,N,O,4,nmod
4,van_hoa,6,Hoa_hậu,Np,O,5,nmod
4,van_hoa,7,giang_hồ,N,O,4,nmod
4,van_hoa,8,của,E,O,4,nmod
4,van_hoa,9,đạo_diễn,N,O,8,pob
4,van_hoa,10,Lương_Mạnh_Hải,Np,B-PER,9,nmod
4,van_hoa,11,ra_mắt,V,O,0,root
4,van_hoa,12,có,V,O,11,vmod
4,van_hoa,13,sự,N,O,12,dob
4,van_hoa,14,tham_dự,V,O,13,nmod
4,van_hoa,15,của,E,O,13,nmod
4,van_hoa,16,nhiều,A,O,17,nmod
4,van_hoa,17,nghệ_sĩ,N,O,15,pob
4,van_hoa,18,như,C,O,17,nmod
4,van_hoa,19,Thanh_Hằng,Np,B-PER,17,nmod
4,van_hoa,20,",",CH,O,19,punct
4,van_hoa,21,Vũ_Ngọc_Đãng,Np,B-PER,19,nmod
4,van_hoa,22,",",CH,O,19,punct
4,van_hoa,23,Minh_Tú,Np,B-PER,19,nmod
4,van_hoa,24,",",CH,O,19,punct
4,van_hoa,25,Cao_Thiên_Trang,Np,B-PER,19,nmod
4,van_hoa,26,…,CH,O,11,punct
4,van_hoa,1,Đặc_biệt,A,O,9,adv
4,van_hoa,2,",",CH,O,9,punct
4,van_hoa,3,sự,N,O,9,sub
4,van_hoa,4,xuất_hiện,V,O,3,nmod
4,van_hoa,5,của,E,O,3,nmod
4,van_hoa,6,Tăng_Thanh_Hà,Np,B-PER,5,pob
4,van_hoa,7,trên,E,O,3,loc
4,van_hoa,8,thảm_đỏ,N,O,7,pob
4,van_hoa,9,thu_hút,V,O,0,root
4,van_hoa,10,sự,N,O,9,dob
4,van_hoa,11,quan_tâm,V,O,10,nmod
4,van_hoa,12,của,E,O,10,nmod
4,van_hoa,13,báo_giới,N,O,12,pob
4,van_hoa,14,.,CH,O,9,punct
5,van_hoa,1,Không,R,O,2,amod
5,van_hoa,2,sai,A,O,12,prd
5,van_hoa,3,nếu,C,O,2,amod
5,van_hoa,4,nói,V,O,2,vmod
5,van_hoa,5,Ngọc_Trinh,Np,B-PER,8,sub
5,van_hoa,6,và,Cc,O,5,coord
5,van_hoa,7,Vũ_Khắc_Tiệp,Np,B-PER,6,conj
5,van_hoa,8,là,V,O,4,vmod
5,van_hoa,9,bộ,N,O,8,vmod
5,van_hoa,10,đôi,M,O,9,det
5,van_hoa,11,luôn,R,O,12,adv
5,van_hoa,12,biết,V,O,0,root
5,van_hoa,13,cách,N,O,14,sub
5,van_hoa,14,khiến,V,O,12,vmod
5,van_hoa,15,dân_tình,N,O,14,dob
5,van_hoa,16,phải,V,O,14,iob
5,van_hoa,17,quan_tâm,V,O,16,vmod
5,van_hoa,18,tới,E,O,17,vmod
5,van_hoa,19,đời_sống,N,O,18,pob
5,van_hoa,20,cá_nhân,N,O,19,nmod
5,van_hoa,21,.,CH,O,12,punct
6,the_gioi,1,Ông,Nc,O,10,sub
6,the_gioi,2,Trump,Np,B-PER,1,nmod
6,the_gioi,3,trong,E,O,1,loc
6,the_gioi,4,cuộc,N,O,3,pob
6,the_gioi,5,họp,V,O,4,nmod
6,the_gioi,6,tại,E,O,4,loc
6,the_gioi,7,Nhà_Trắng,Np,B-LOC,6,pob
6,the_gioi,8,hôm,N,O,4,tmp
6,the_gioi,9,3.8,M,O,8,det
6,the_gioi,10,nói,V,O,0,root
6,the_gioi,11,rằng,C,O,14,dep
6,the_gioi,12,chính_phủ,N,O,14,sub
6,the_gioi,13,nên,C,O,14,dep
6,the_gioi,14,nhận,V,O,10,vmod
6,the_gioi,15,được,R,O,14,adv
6,the_gioi,16,“,M,O,17,det
6,the_gioi,17,phần_trăm,N,O,14,dob
6,the_gioi,18,lớn,A,O,17,nmod
6,the_gioi,19,”,CH,O,23,punct
6,the_gioi,20,từ,E,O,14,vmod
6,the_gioi,21,việc,N,O,20,pob
6,the_gioi,22,bán,V,O,21,nmod
6,the_gioi,23,mảng,N,O,22,dob
6,the_gioi,24,kinh_doanh,V,O,23,nmod
6,the_gioi,25,của,E,O,23,nmod
6,the_gioi,26,TikTok,Np,O,25,pob
6,the_gioi,27,tại,E,O,22,loc
6,the_gioi,28,Mỹ,Np,B-LOC,27,pob
6,the_gioi,29,bất_kể,R,O,30,nmod
6,the_gioi,30,số,N,O,21,nmod
6,the_gioi,31,tiền,N,O,30,nmod
6,the_gioi,32,bán,V,O,30,nmod
6,the_gioi,33,được,R,O,32,adv
6,the_gioi,34,là,V,O,14,vmod
6,the_gioi,35,bao_nhiêu,P,O,34,vmod
6,the_gioi,36,",",CH,O,10,punct
6,the_gioi,37,đồng_thời,R,O,38,adv
6,the_gioi,38,đe_doạ,V,O,10,vmod
6,the_gioi,39,sẽ,R,O,40,adv
6,the_gioi,40,khiến,V,O,38,vmod
6,the_gioi,41,ứng_dụng,N,O,40,dob
6,the_gioi,42,thuộc,V,O,41,nmod
6,the_gioi,43,sở_hữu,N,O,42,vmod
6,the_gioi,44,của,E,O,43,nmod
6,the_gioi,45,gã,N,O,44,pob
6,the_gioi,46,khổng_lồ,A,O,45,nmod
6,the_gioi,47,công_nghệ,N,O,50,sub
6,the_gioi,48,Trung_Quốc,Np,B-LOC,47,nmod
6,the_gioi,49,ByteDance,Np,O,47,nmod
6,the_gioi,50,ngưng,V,O,40,vmod
6,the_gioi,51,hoạt_động,V,O,50,vmod
6,the_gioi,52,ở,E,O,51,loc
6,the_gioi,53,Mỹ,Np,B-LOC,52,pob
6,the_gioi,54,nếu,C,O,57,dep
6,the_gioi,55,nó,P,O,57,sub
6,the_gioi,56,không,R,O,57,adv
6,the_gioi,57,được,V,O,53,vmod
6,the_gioi,58,bán,V,O,57,vmod
6,the_gioi,59,trước,E,O,58,vmod
6,the_gioi,60,hạn,N,O,59,pob
6,the_gioi,61,cuối,N,O,60,nmod
6,the_gioi,62,vào,E,O,58,tmp
6,the_gioi,63,ngày,N,O,62,pob
6,the_gioi,64,15.9,M,O,63,det
6,the_gioi,65,",",CH,O,10,punct
6,the_gioi,66,theo,E,O,62,pmod
6,the_gioi,67,Reuters,Np,B-ORG,66,pob
6,the_gioi,68,.,CH,O,10,punct
7,chinh_tri_xa_hoi,1,Khoá_Luyện,N,O,2,sub
7,chinh_tri_xa_hoi,2,thi,V,O,0,root
7,chinh_tri_xa_hoi,3,tốt_nghiệp,V,O,2,vmod
7,chinh_tri_xa_hoi,4,THPT,Ny,O,3,dob
7,chinh_tri_xa_hoi,5,và,Cc,O,2,coord
7,chinh_tri_xa_hoi,6,Đại_học,N,O,14,sub
7,chinh_tri_xa_hoi,7,môn,N,O,6,nmod
7,chinh_tri_xa_hoi,8,Ngữ_Văn,Np,O,7,nmod
7,chinh_tri_xa_hoi,9,năm,N,O,6,nmod
7,chinh_tri_xa_hoi,10,2021,M,O,9,det
7,chinh_tri_xa_hoi,11,của,E,O,6,nmod
7,chinh_tri_xa_hoi,12,thầy_giáo,N,O,11,pob
7,chinh_tri_xa_hoi,13,Trần_Minh_Tùng,Np,B-PER,12,nmod
7,chinh_tri_xa_hoi,14,bám,V,O,5,conj
7,chinh_tri_xa_hoi,15,sát,A,O,14,vmod
7,chinh_tri_xa_hoi,16,chương_trình,N,O,14,dob
7,chinh_tri_xa_hoi,17,do,E,O,14,prp
7,chinh_tri_xa_hoi,18,Bộ,Np,B-ORG,22,sub
7,chinh_tri_xa_hoi,19,Giáo_dục,N,I-ORG,18,nmod
7,chinh_tri_xa_hoi,20,và,Cc,I-ORG,2,coord
7,chinh_tri_xa_hoi,21,Đào_tạo,V,I-ORG,20,conj
7,chinh_tri_xa_hoi,22,ban_hành,V,O,21,vmod
7,chinh_tri_xa_hoi,23,.,CH,O,2,punct
8,van_hoa,1,Những,L,O,2,det
8,van_hoa,2,ngày,N,O,11,tmp
8,van_hoa,3,vừa_qua,X,O,2,x
8,van_hoa,4,",",CH,O,11,punct
8,van_hoa,5,người,N,O,11,sub
8,van_hoa,6,hâm_mộ,V,O,5,nmod
8,van_hoa,7,của,E,O,5,nmod
8,van_hoa,8,Sơn_Tùng,Np,B-PER,7,pob
8,van_hoa,9,M-TP,Np,I-PER,8,nmod
8,van_hoa,10,đã,R,O,11,adv
8,van_hoa,11,đi,V,O,0,root
8,van_hoa,12,từ,E,O,11,loc
8,van_hoa,13,bất_ngờ,A,O,12,pob
8,van_hoa,14,này,P,O,12,pob
8,van_hoa,15,đến,E,O,12,pmod
8,van_hoa,16,bất,Z,O,17,amod
8,van_hoa,17,khác,A,O,15,dep
8,van_hoa,18,khi,N,O,15,pob
8,van_hoa,19,liên_tiếp,A,O,18,nmod
8,van_hoa,20,ra_mắt,V,O,18,nmod
8,van_hoa,21,nghệ_sĩ,N,O,20,dob
8,van_hoa,22,độc_quyền,A,O,21,nmod
8,van_hoa,23,trực_thuộc,V,O,18,nmod
8,van_hoa,24,M-TP,Nc,O,23,vmod
8,van_hoa,25,Entertainment,Np,B-ORG,24,nmod
8,van_hoa,26,.,CH,O,11,punct
8,van_hoa,1,Tuy_nhiên,C,O,19,dep
8,van_hoa,2,",",CH,O,19,punct
8,van_hoa,3,nếu_như,C,O,19,dep
8,van_hoa,4,các,L,O,5,det
8,van_hoa,5,fan,Nb,O,7,sub
8,van_hoa,6,chỉ,R,O,7,adv
8,van_hoa,7,bắt_gặp,V,O,3,vmod
8,van_hoa,8,hình_ảnh,N,O,7,dob
8,van_hoa,9,"""",CH,O,8,punct
8,van_hoa,10,chủ_tịch,N,O,8,nmod
8,van_hoa,11,"""",CH,O,8,punct
8,van_hoa,12,Nguyễn_Thanh_Tùng,Np,B-PER,8,nmod
8,van_hoa,13,chụp,V,O,8,nmod
8,van_hoa,14,hình,N,O,13,vmod
8,van_hoa,15,cùng,A,O,14,nmod
8,van_hoa,16,các,L,O,17,det
8,van_hoa,17,nghệ_sĩ,N,O,14,nmod
8,van_hoa,18,vừa,R,O,19,adv
8,van_hoa,19,được,V,O,0,root
8,van_hoa,20,công_bố,V,O,19,vmod
8,van_hoa,21,thì,C,O,19,coord
8,van_hoa,22,mới_đây,X,O,27,xtmp
8,van_hoa,23,",",CH,O,19,punct
8,van_hoa,24,khoảnh_khắc,N,O,27,sub
8,van_hoa,25,nam,N,O,24,nmod
8,van_hoa,26,ca_sĩ,N,O,24,nmod
8,van_hoa,27,xuất_hiện,V,O,19,dep
8,van_hoa,28,bên,N,O,27,loc
8,van_hoa,29,cạnh,N,O,28,nmod
8,van_hoa,30,một,M,O,31,det
8,van_hoa,31,vị,Nc,O,28,nmod
8,van_hoa,32,đạo_diễn,N,O,31,nmod
8,van_hoa,33,khiến,V,O,27,vmod
8,van_hoa,34,nhiều,A,O,35,nmod
8,van_hoa,35,người,N,O,33,dob
8,van_hoa,36,không,R,O,37,adv
8,van_hoa,37,khỏi,V,O,35,nmod
8,van_hoa,38,chú_ý,V,O,37,vmod
8,van_hoa,39,.,CH,O,19,punct
9,the_thao,1,Cũng,R,O,2,amod
9,the_thao,2,giống,A,O,0,root
9,the_thao,3,như,C,O,2,amod
9,the_thao,4,các,L,O,5,det
9,the_thao,5,trận,N,O,2,amod
9,the_thao,6,đấu,V,O,5,nmod
9,the_thao,7,trước_đây,N,O,5,nmod
9,the_thao,8,",",CH,O,2,punct
9,the_thao,9,bạn,N,O,14,sub
9,the_thao,10,gái,N,O,9,nmod
9,the_thao,11,của,E,O,9,nmod
9,the_thao,12,Quang_Hải,Np,B-PER,11,pob
9,the_thao,13,không,R,O,14,adv
9,the_thao,14,tỏ,V,O,2,dep
9,the_thao,15,ra,R,O,14,adv
9,the_thao,16,e_thẹn,V,O,14,vmod
9,the_thao,17,trước,E,O,16,vmod
9,the_thao,18,ống_kính,N,O,17,pob
9,the_thao,19,của,E,O,18,nmod
9,the_thao,20,các,L,O,21,det
9,the_thao,21,phóng_viên,N,O,19,pob
9,the_thao,22,.,CH,O,2,punct
9,the_thao,1,Thậm_chí,R,O,5,dep
9,the_thao,2,",",CH,O,5,punct
9,the_thao,3,Huỳnh_Anh,Np,B-PER,5,sub
9,the_thao,4,còn,R,O,5,adv
9,the_thao,5,tỏ,V,O,0,root
9,the_thao,6,ra,R,O,5,adv
9,the_thao,7,khá,R,O,8,amod
9,the_thao,8,thân_mật,A,O,5,vmod
9,the_thao,9,với,E,O,8,amod
9,the_thao,10,bố_mẹ,N,O,9,pob
9,the_thao,11,bạn,N,O,10,nmod
9,the_thao,12,trai,N,O,11,nmod
9,the_thao,13,",",CH,O,8,punct
9,the_thao,14,cùng,A,O,15,vmod
9,the_thao,15,bay,V,O,5,vmod
9,the_thao,16,vào,E,O,15,adv
9,the_thao,17,TP.,Ny,B-LOC,20,sub
9,the_thao,18,HCM,Ny,I-LOC,17,nmod
9,the_thao,19,để,E,O,15,prp
9,the_thao,20,cổ_vũ,V,O,19,vmod
9,the_thao,21,cho,E,O,20,iob
9,the_thao,22,tiền_vệ,N,O,21,pob
9,the_thao,23,người,Nc,B-MISC,22,nmod
9,the_thao,24,Đông_Anh,Np,I-MISC,23,nmod
9,the_thao,25,và,Cc,O,22,nmod
9,the_thao,26,CLB,Ny,B-ORG,22,nmod
9,the_thao,27,Hà_Nội,Np,I-ORG,26,nmod
9,the_thao,28,.,CH,O,5,punct
